,recall_mean,recall_std,precision_mean,precision_std,iou_mean,iou_std,num_chunks,chunk_size,chunk_overlap
431,91.79830932617188,25.087947845458984,4.734879493713379,3.4655518531799316,4.731302738189697,3.467003107070923,2,400,200
432,94.25871276855469,21.122575759887695,3.2542850971221924,2.2856228351593018,3.253363847732544,2.2860138416290283,3,400,200
433,96.23633575439453,17.32316017150879,2.479308843612671,1.68669593334198,2.478959798812866,1.686797022819519,4,400,200
434,100.0,0.0,2.0487453937530518,1.3064284324645996,2.0487453937530518,1.3064284324645996,5,400,200
435,100.0,0.0,1.711706280708313,1.0899357795715332,1.711706280708313,1.0899357795715332,6,400,200
436,100.0,0.0,1.4684990644454956,0.9329038262367249,1.4684990644454956,0.9329038262367249,7,400,200
437,100.0,0.0,1.2835224866867065,0.8158560395240784,1.2835224866867065,0.8158560395240784,8,400,200
438,100.0,0.0,1.1397327184677124,0.7208555340766907,1.1397327184677124,0.7208555340766907,9,400,200
439,100.0,0.0,1.024608850479126,0.6479740142822266,1.024608850479126,0.6479740142822266,10,400,200
440,61.68470001220703,46.98836898803711,5.722544193267822,5.878148078918457,5.667420864105225,5.84746789932251,1,450,0
441,71.42678833007812,43.27017593383789,3.276242256164551,2.8834569454193115,3.261115312576294,2.874915361404419,2,450,0
442,74.0583724975586,41.86419677734375,2.2184507846832275,1.883696436882019,2.2114343643188477,1.879721760749817,3,450,0
443,77.81331634521484,40.25174331665039,1.7630621194839478,1.5312556028366089,1.7613446712493896,1.531733512878418,4,450,0
444,80.44489288330078,38.30002212524414,1.4447178840637207,1.195455551147461,1.4436254501342773,1.1958028078079224,5,450,0
445,84.39226531982422,34.798789978027344,1.2609039545059204,0.9709069728851318,1.260143756866455,0.9711973667144775,6,450,0
446,84.39226531982422,34.798789978027344,1.0813125371932983,0.8331454992294312,1.080755352973938,0.8333589434623718,7,450,0
447,85.70805358886719,33.44724655151367,0.9573628306388855,0.7219308614730835,0.9569401741027832,0.7221024632453918,8,450,0
448,86.99251556396484,32.068607330322266,0.8541881442070007,0.6389314532279968,0.8538563251495361,0.6390688419342041,9,450,0
449,86.99251556396484,32.068607330322266,0.7681271433830261,0.5748761296272278,0.7678592205047607,0.5749871730804443,10,450,0
450,54.3002815246582,48.161865234375,5.161465167999268,6.274420261383057,5.113661289215088,6.21609354019165,1,450,25
451,70.1169662475586,44.25893783569336,3.3470723628997803,3.195894718170166,3.336859941482544,3.187209129333496,2,450,25
452,77.6505355834961,40.08185958862305,2.3966217041015625,2.0474066734313965,2.3919317722320557,2.0437750816345215,3,450,25
453,84.75027465820312,34.568660736083984,1.9617385864257812,1.5576691627502441,1.9606542587280273,1.5581806898117065,4,450,25
454,87.3818588256836,31.70443344116211,1.6049827337265015,1.2209802865982056,1.6042938232421875,1.221340298652649,5,450,25
455,88.69764709472656,30.084321975708008,1.34044349193573,1.01002836227417,1.3399723768234253,1.0102823972702026,6,450,25
456,89.50225830078125,29.55340576171875,1.1676511764526367,0.8745622038841248,1.167441487312317,0.8747005462646484,7,450,25
457,91.12903594970703,27.985885620117188,1.0622129440307617,0.786636233329773,1.062191128730774,0.7866590023040771,8,450,25
